data,sk_loja,sk_municipio,sk_produto,sk_vendedor,sk_cliente,qt_realizado,UTC
01/02/16,3,37,7,3,14,48,28/05/2025 08:29:53
01/02/16,4,248,7,4,3,18,28/05/2025 08:29:53
01/02/16,5,138,7,5,13,57,28/05/2025 08:29:53
01/02/16,6,135,7,6,16,58,28/05/2025 08:29:53
01/02/16,7,199,7,7,13,57,28/05/2025 08:29:53
01/02/16,8,242,7,8,14,57,28/05/2025 08:29:53
01/03/16,1,89,7,1,11,5,28/05/2025 08:29:53
01/03/16,2,181,7,2,2,3,28/05/2025 08:29:53
01/03/16,3,37,7,3,9,31,28/05/2025 08:29:53
01/03/16,4,248,7,4,10,55,28/05/2025 08:29:53
01/03/16,5,138,7,5,10,55,28/05/2025 08:29:53
01/03/16,6,135,7,6,11,56,28/05/2025 08:29:53
01/03/16,7,199,7,7,4,52,28/05/2025 08:29:53
01/03/16,8,242,7,8,16,58,28/05/2025 08:29:53
01/04/16,1,89,7,1,9,4,28/05/2025 08:29:53
01/04/16,2,181,7,2,4,6,28/05/2025 08:29:53
01/04/16,3,37,7,3,20,60,28/05/2025 08:29:53
01/04/16,4,248,7,4,17,59,28/05/2025 08:29:53
01/04/16,5,138,7,5,7,54,28/05/2025 08:29:53
01/04/16,6,135,7,6,16,58,28/05/2025 08:29:53
01/04/16,7,199,7,7,1,19,28/05/2025 08:29:53
01/04/16,8,242,7,8,9,55,28/05/2025 08:29:53
01/05/16,1,89,7,1,4,2,28/05/2025 08:29:53
01/05/16,2,181,7,2,4,6,28/05/2025 08:29:53
01/05/16,3,37,7,3,19,60,28/05/2025 08:29:53
01/05/16,4,248,7,4,5,30,28/05/2025 08:29:53
01/05/16,5,138,7,5,14,57,28/05/2025 08:29:53
01/05/16,6,135,7,6,13,57,28/05/2025 08:29:53
01/05/16,7,199,7,7,15,58,28/05/2025 08:29:53
01/05/16,8,242,7,8,9,55,28/05/2025 08:29:53
01/06/16,1,89,7,1,12,5,28/05/2025 08:29:53
01/06/16,2,181,7,2,12,18,28/05/2025 08:29:53
01/06/16,3,37,7,3,15,58,28/05/2025 08:29:53
01/06/16,4,248,7,4,10,55,28/05/2025 08:29:53
01/06/16,5,138,7,5,19,60,28/05/2025 08:29:53
01/06/16,6,135,7,6,11,56,28/05/2025 08:29:53
01/06/16,7,199,7,7,9,55,28/05/2025 08:29:53
01/06/16,8,242,7,8,3,52,28/05/2025 08:29:53
01/07/16,1,89,7,1,13,5,28/05/2025 08:29:53
01/07/16,2,181,7,2,4,6,28/05/2025 08:29:53
01/07/16,3,37,7,3,15,58,28/05/2025 08:29:53
01/07/16,4,248,7,4,9,55,28/05/2025 08:29:53
01/07/16,5,138,7,5,4,38,28/05/2025 08:29:53
01/07/16,6,135,7,6,2,27,28/05/2025 08:29:53
01/07/16,7,199,7,7,1,19,28/05/2025 08:29:53
01/07/16,8,242,7,8,20,60,28/05/2025 08:29:53
01/08/16,1,89,7,1,10,4,28/05/2025 08:29:53
01/08/16,2,181,7,2,2,3,28/05/2025 08:29:53
01/08/16,3,37,7,3,5,17,28/05/2025 08:29:53
01/08/16,4,248,7,4,13,57,28/05/2025 08:29:53
01/08/16,5,138,7,5,11,56,28/05/2025 08:29:53
01/08/16,6,135,7,6,7,54,28/05/2025 08:29:53
01/08/16,7,199,7,7,5,53,28/05/2025 08:29:53
01/08/16,8,242,7,8,8,54,28/05/2025 08:29:53
01/09/16,1,89,7,1,10,4,28/05/2025 08:29:53
01/09/16,2,181,7,2,17,26,28/05/2025 08:29:53
01/09/16,3,37,7,3,19,60,28/05/2025 08:29:53
01/09/16,4,248,7,4,7,42,28/05/2025 08:29:53
01/09/16,5,138,7,5,5,47,28/05/2025 08:29:53
01/09/16,6,135,7,6,15,58,28/05/2025 08:29:53
01/09/16,7,199,7,7,17,59,28/05/2025 08:29:53
01/09/16,8,242,7,8,5,53,28/05/2025 08:29:53
01/10/16,1,89,7,1,12,5,28/05/2025 08:29:53
01/10/16,2,181,7,2,2,3,28/05/2025 08:29:53
01/10/16,3,37,7,3,9,31,28/05/2025 08:29:53
01/10/16,4,248,7,4,10,55,28/05/2025 08:29:53
01/10/16,5,138,7,5,8,54,28/05/2025 08:29:53
01/10/16,6,135,7,6,5,53,28/05/2025 08:29:53
01/10/16,7,199,7,7,12,56,28/05/2025 08:29:53
01/10/16,8,242,7,8,6,53,28/05/2025 08:29:53
01/11/16,1,89,7,1,19,8,28/05/2025 08:29:53
01/11/16,2,181,7,2,13,20,28/05/2025 08:29:53
01/11/16,3,37,7,3,10,34,28/05/2025 08:29:53
01/11/16,4,248,7,4,9,55,28/05/2025 08:29:53
01/11/16,5,138,7,5,13,57,28/05/2025 08:29:53
01/11/16,6,135,7,6,9,55,28/05/2025 08:29:53
01/11/16,7,199,7,7,4,52,28/05/2025 08:29:53
01/11/16,8,242,7,8,11,56,28/05/2025 08:29:53
01/12/16,1,89,7,1,13,5,28/05/2025 08:29:53
01/12/16,2,181,7,2,13,20,28/05/2025 08:29:53
01/12/16,3,37,7,3,12,41,28/05/2025 08:29:53
01/12/16,4,248,7,4,10,55,28/05/2025 08:29:53
01/12/16,5,138,7,5,20,60,28/05/2025 08:29:53
01/12/16,6,135,7,6,18,59,28/05/2025 08:29:53
01/12/16,7,199,7,7,2,37,28/05/2025 08:29:53
01/12/16,8,242,7,8,10,55,28/05/2025 08:29:53
01/01/17,1,89,7,1,4,2,28/05/2025 08:29:53
01/01/17,2,181,7,2,1,2,28/05/2025 08:29:53
01/01/17,3,37,7,3,20,60,28/05/2025 08:29:53
01/01/17,4,248,7,4,17,59,28/05/2025 08:29:53
01/01/17,5,138,7,5,1,10,28/05/2025 08:29:53
01/01/17,6,135,7,6,16,58,28/05/2025 08:29:53
01/01/17,7,199,7,7,3,52,28/05/2025 08:29:53
01/01/17,8,242,7,8,8,54,28/05/2025 08:29:53
01/02/17,1,89,7,1,8,3,28/05/2025 08:29:53
01/02/17,2,181,7,2,20,30,28/05/2025 08:29:53
01/02/17,3,37,7,3,19,60,28/05/2025 08:29:53
01/02/17,4,248,7,4,17,59,28/05/2025 08:29:53
01/02/17,5,138,7,5,4,38,28/05/2025 08:29:53
01/02/17,6,135,7,6,8,54,28/05/2025 08:29:53
01/02/17,7,199,7,7,15,58,28/05/2025 08:29:53
01/02/17,8,242,7,8,2,48,28/05/2025 08:29:53
01/03/17,1,89,7,1,1,1,28/05/2025 08:29:53
01/03/17,2,181,7,2,15,23,28/05/2025 08:29:53
01/03/17,3,37,7,3,18,59,28/05/2025 08:29:53
01/03/17,4,248,7,4,14,57,28/05/2025 08:29:53
01/03/17,5,138,7,5,13,57,28/05/2025 08:29:53
01/03/17,6,135,7,6,17,59,28/05/2025 08:29:53
01/03/17,7,199,7,7,7,54,28/05/2025 08:29:53
01/03/17,8,242,7,8,2,48,28/05/2025 08:29:53
01/04/17,1,89,7,1,3,2,28/05/2025 08:29:53
01/04/17,2,181,7,2,16,24,28/05/2025 08:29:53
01/04/17,3,37,7,3,11,38,28/05/2025 08:29:53
01/04/17,4,248,7,4,11,56,28/05/2025 08:29:53
01/04/17,5,138,7,5,8,54,28/05/2025 08:29:53
01/04/17,6,135,7,6,13,57,28/05/2025 08:29:53
01/04/17,7,199,7,7,15,58,28/05/2025 08:29:53
01/04/17,8,242,7,8,18,59,28/05/2025 08:29:53
01/05/17,1,89,7,1,13,5,28/05/2025 08:29:53
01/05/17,2,181,7,2,19,29,28/05/2025 08:29:53
01/05/17,3,37,7,3,10,34,28/05/2025 08:29:53
01/05/17,4,248,7,4,1,6,28/05/2025 08:29:53
01/05/17,5,138,7,5,3,29,28/05/2025 08:29:53
01/05/17,6,135,7,6,11,56,28/05/2025 08:29:53
01/05/17,7,199,7,7,2,37,28/05/2025 08:29:53
01/05/17,8,242,7,8,9,55,28/05/2025 08:29:53
01/06/17,1,89,7,1,20,8,28/05/2025 08:29:53
01/06/17,2,181,7,2,1,2,28/05/2025 08:29:53
01/06/17,3,37,7,3,17,59,28/05/2025 08:29:53
01/06/17,4,248,7,4,1,6,28/05/2025 08:29:53
01/06/17,5,138,7,5,10,55,28/05/2025 08:29:53
01/06/17,6,135,7,6,7,54,28/05/2025 08:29:53
01/06/17,7,199,7,7,12,56,28/05/2025 08:29:53
01/06/17,8,242,7,8,12,56,28/05/2025 08:29:53
01/07/17,1,89,7,1,12,5,28/05/2025 08:29:53
01/07/17,2,181,7,2,13,20,28/05/2025 08:29:53
01/07/17,3,37,7,3,10,34,28/05/2025 08:29:53
01/07/17,4,248,7,4,5,30,28/05/2025 08:29:53
01/07/17,5,138,7,5,19,60,28/05/2025 08:29:53
01/07/17,6,135,7,6,6,53,28/05/2025 08:29:53
01/07/17,7,199,7,7,11,56,28/05/2025 08:29:53
01/07/17,8,242,7,8,7,54,28/05/2025 08:29:53
01/08/17,1,89,7,1,8,3,28/05/2025 08:29:53
01/08/17,2,181,7,2,4,6,28/05/2025 08:29:53
01/08/17,3,37,7,3,3,11,28/05/2025 08:29:53
01/08/17,4,248,7,4,7,42,28/05/2025 08:29:53
01/08/17,5,138,7,5,7,54,28/05/2025 08:29:53
01/08/17,6,135,7,6,17,59,28/05/2025 08:29:53
01/08/17,7,199,7,7,3,52,28/05/2025 08:29:53
01/08/17,8,242,7,8,18,59,28/05/2025 08:29:53
01/09/17,1,89,7,1,13,5,28/05/2025 08:29:53
01/09/17,2,181,7,2,8,12,28/05/2025 08:29:53
01/09/17,3,37,7,3,10,34,28/05/2025 08:29:53
01/09/17,4,248,7,4,9,55,28/05/2025 08:29:53
01/09/17,5,138,7,5,11,56,28/05/2025 08:29:53
01/09/17,6,135,7,6,2,27,28/05/2025 08:29:53
01/09/17,7,199,7,7,17,59,28/05/2025 08:29:53
01/09/17,8,242,7,8,2,48,28/05/2025 08:29:53
01/10/17,1,89,7,1,17,7,28/05/2025 08:29:53
01/10/17,2,181,7,2,3,5,28/05/2025 08:29:53
01/10/17,3,37,7,3,8,27,28/05/2025 08:29:53
01/10/17,4,248,7,4,2,12,28/05/2025 08:29:53
01/10/17,5,138,7,5,9,55,28/05/2025 08:29:53
01/10/17,6,135,7,6,8,54,28/05/2025 08:29:53
01/10/17,7,199,7,7,16,58,28/05/2025 08:29:53
01/10/17,8,242,7,8,14,57,28/05/2025 08:29:53
01/11/17,1,89,7,1,4,2,28/05/2025 08:29:53
01/11/17,2,181,7,2,2,3,28/05/2025 08:29:53
01/11/17,3,37,7,3,19,60,28/05/2025 08:29:53
01/11/17,4,248,7,4,9,55,28/05/2025 08:29:53
01/11/17,5,138,7,5,6,53,28/05/2025 08:29:53
01/11/17,6,135,7,6,2,27,28/05/2025 08:29:53
01/11/17,7,199,7,7,7,54,28/05/2025 08:29:53
01/11/17,8,242,7,8,9,55,28/05/2025 08:29:53
01/12/17,1,89,7,1,7,3,28/05/2025 08:29:53
01/12/17,2,181,7,2,13,20,28/05/2025 08:29:53
01/12/17,3,37,7,3,4,14,28/05/2025 08:29:53
01/12/17,4,248,7,4,14,57,28/05/2025 08:29:53
01/12/17,5,138,7,5,10,55,28/05/2025 08:29:53
01/12/17,6,135,7,6,4,52,28/05/2025 08:29:53
01/12/17,7,199,7,7,10,55,28/05/2025 08:29:53
01/12/17,8,242,7,8,19,60,28/05/2025 08:29:53
